词语,情感分类,强度
腻味,讨厌,3.8445665835474006
颇有微词,讨厌,1.9715036044882153
品头论足,讨厌,2.6896443854578918
评头论足,讨厌,2.4742784146369488
评头品足,讨厌,5.77953867691901
瞧不起,讨厌,3.3642379972828618
瞧不上,讨厌,2.0748196518310706
瞧不上眼,讨厌,3.267993823442273
轻忽,讨厌,4.675691460144208
轻看,讨厌,6.623407518144324
轻蔑,讨厌,5.974614972167377
轻视,讨厌,3.932761188629564
清算,讨厌,3.1070712183694305
深以为异,讨厌,5.010818407065479
示不同意,讨厌,0.8435465839174014
数落,讨厌,3.49817810143053
数说,讨厌,6.414502992983598
说不,讨厌,4.607289892501165
说风凉话,讨厌,2.045651384611742
酸,讨厌,6.648072114662025
酸楚,讨厌,3.3042528294359705
酸溜溜,讨厌,3.737178558129086
讨厌,讨厌,4.395819825376911
挖苦,讨厌,5.85598056574895
嫌,讨厌,2.828805067424624
嫌恶,讨厌,5.958370842278772
嫌弃,讨厌,7.0646591476601195
嫌厌,讨厌,6.310319291203477
嫌憎,讨厌,2.8115554934244003
小看,讨厌,7.204348746121159
小瞧,讨厌,1.2093960011113012
小视,讨厌,1.2966908166767106
厌,讨厌,4.158307965179642
厌恶,讨厌,3.270667150356842
厌烦,讨厌,4.1823082186879565
厌恨,讨厌,5.09554364076574
厌倦,讨厌,4.429324485507239
厌腻,讨厌,6.243476418578451
厌气,讨厌,4.675402484936388
厌弃,讨厌,0.8020464302017674
一怒之下,讨厌,4.453140989441875
一气之下,讨厌,3.938260815304784
憎,讨厌,4.023417355239586
憎恶,讨厌,2.46962582934125
憎恨,讨厌,2.993448918087876
奚落,讨厌,0.8773555557807264
奚幸,讨厌,3.8057183500888137
嗤之以鼻,讨厌,7.343746016286203
