词语,情感分类,强度
有求必应,喜欢,2.798753027389123
有趣,喜欢,9.722130099218434
有韧劲,喜欢,2.8298977940424455
有伸缩性,喜欢,1.5229228108084127
有声有色,喜欢,2.8246928441037573
有识,喜欢,2.5800670763616225
有始有终,喜欢,0.43210269194389905
有所作为,喜欢,4.529138961833623
有条不紊,喜欢,2.119355573222739
有条理,喜欢,4.57559534246488
有条有理,喜欢,3.5699496810624174
有同情心,喜欢,7.428536252282755
有头脑,喜欢,2.4791423302837527
有头有脸,喜欢,5.716402289607261
有头有尾,喜欢,4.218584521393057
有望,喜欢,2.841697381243816
有威信,喜欢,6.518751761135194
有为,喜欢,2.514544489974628
有味,喜欢,2.798448023703038
有文化,喜欢,4.12808421774707
有文章,喜欢,1.6624510288592522
有戏,喜欢,4.560115745279919
有效,喜欢,3.4194146649776798
有心眼,喜欢,4.320896028697616
有心眼儿,喜欢,5.964881161066998
有序,喜欢,6.0801230589887485
有学问,喜欢,6.112761025184941
有血气,喜欢,2.276158921297454
有血有肉,喜欢,3.75868885456578
有眼光,喜欢,0.7783251574112482
有眼力,喜欢,4.335479612950931
有一手,喜欢,2.0753785727570184
有一套,喜欢,2.0707033712489364
有意思,喜欢,1.4616810841118917
有意义,喜欢,2.011555939111254
有益,喜欢,4.467190087368951
有勇气,喜欢,3.887762618590837
有用,喜欢,2.099068449716538
有智慧,喜欢,1.8867683638252903
有种,喜欢,2.8680458001893854
有滋味,喜欢,1.9946957064182635
有滋有味,喜欢,6.013542236304082
有嘴无心,喜欢,5.023985115686475
友,喜欢,3.575115073398946
友爱,喜欢,3.656497385726585
友好,喜欢,4.314669289024891
友善,喜欢,4.004160289076673
诱人,喜欢,8.445926027859826
又红又专,喜欢,4.569707864934531
愚公移山,喜欢,2.797683150905873
余裕,喜欢,3.1029734810155065
语重心长,喜欢,2.9422106441876457
玉,喜欢,-1.3633878327317603
玉洁冰清,喜欢,2.3256491998811297
玉立,喜欢,3.8573562586815413
郁,喜欢,1.6681351241622258
郁郁,喜欢,4.1752046397471485
郁郁苍苍,喜欢,5.949837551469415
郁郁葱葱,喜欢,2.2115491217714207
寓意深长,喜欢,7.752058051572564
寓意深刻,喜欢,6.605935514030481
渊博,喜欢,2.793137057821931
渊深,喜欢,5.571461597081197
原封,喜欢,1.4532084141409518
原封不动,喜欢,4.108709107285546
圆浑,喜欢,2.7214768422234537
圆活,喜欢,-1.5529683628649398
圆柔,喜欢,3.3068788205704585
圆润,喜欢,4.727655941271482
圆熟,喜欢,3.9319881120048494
圆通,喜欢,2.049137759450601
远大,喜欢,1.1174991686960074
约,喜欢,3.6732895025119796
悦耳,喜欢,3.307441747636476
悦目,喜欢,5.773429612222571
匀,喜欢,6.28464692041026
匀称,喜欢,6.180134876025986
匀和,喜欢,3.3671185377016357
匀乎,喜欢,3.514556926143663
匀净,喜欢,3.098546887630113
匀溜,喜欢,4.285014204150971
匀实,喜欢,6.688835077415862
匀整,喜欢,1.3315883575149452
允当,喜欢,5.095027367235935
在理,喜欢,-1.789333711412132
在情理之中,喜欢,4.676988325296881
在行,喜欢,3.107694574999495
凿,喜欢,-1.1876003710249359
凿凿,喜欢,1.8445481760976175
曾经沧海,喜欢,3.5012811528921
扎实,喜欢,6.944177268585712
扎眼,喜欢,6.82164790122517
扎扎实实,喜欢,0.5719896438415262
崭,喜欢,2.5083965426836454
崭新,喜欢,7.2867887940069895
占理,喜欢,4.139526766207215
战斗,喜欢,4.032812558299884
站得高，看得远,喜欢,3.680518665869215
站得住,喜欢,3.978873754953101
站得住脚,喜欢,5.202345485468932
湛,喜欢,3.9696426690587643
湛深,喜欢,6.744039934703959
彰,喜欢,0.9466847605793616
彰明较著,喜欢,3.8070854882434197
招笑儿,喜欢,4.647888430393373
昭,喜欢,2.515547733133319
昭然,喜欢,2.750800878038876
昭然若揭,喜欢,3.222290544303014
昭彰,喜欢,4.944374094961527
昭著,喜欢,5.663162686118735
照旧,喜欢,2.41534181423022
照理,喜欢,4.570737246528843
照实,喜欢,4.068163617696359
照样,喜欢,0.6572126726311303
照章,喜欢,5.737548948481146
照直,喜欢,3.591662606835886
哲,喜欢,0.5455123026898643
珍,喜欢,4.193039019290341
珍贵,喜欢,2.342730757839254
珍奇,喜欢,2.010328402857431
珍稀,喜欢,2.989018808728675
珍异,喜欢,5.422312180531501
真,喜欢,1.7685663433480174
真诚,喜欢,3.8996938985448364
真格的,喜欢,4.823809753409155
真率,喜欢,5.152448413728073
真切,喜欢,3.696607256295603
真确,喜欢,3.900576022558062
真实,喜欢,6.324027374644714
真实可信,喜欢,-0.9790241151936332
真心,喜欢,4.692908196123561
真心诚意,喜欢,4.768245736196177
真心实意,喜欢,2.308952073532527
真心真意,喜欢,4.2194798409253025
真性,喜欢,3.2764927929567413
真真,喜欢,6.88649583600052
真真切切,喜欢,7.150963609621167
真真实实,喜欢,1.2093088460099723
真正,喜欢,4.125839652126201
真挚,喜欢,1.9342507253379497
贞,喜欢,7.834270346641367
震古烁今,喜欢,6.817540349627593
震撼人心,喜欢,5.026188862504354
震天动地,喜欢,4.055970084734877
振奋人心,喜欢,4.370632829456363
争相,喜欢,5.362279484270937
整,喜欢,4.899086710243845
整洁,喜欢,3.0834023191788456
整齐,喜欢,2.494363331603805
整齐划一,喜欢,4.134094643328428
整整齐齐,喜欢,3.295169241656742
整饬,喜欢,4.814495241857864
正,喜欢,4.866705688680446
正常,喜欢,2.801900775160315
正大,喜欢,2.986001809042401
正大光明,喜欢,3.628372413290464
正当,喜欢,4.506227687234417
正当年,喜欢,4.069698461519561
正点,喜欢,4.709447882076283
正而不谲,喜欢,1.9288557835707674
正好,喜欢,1.0809293833243498
正经,喜欢,2.1315892693840457
正经八百,喜欢,3.9069747654503213
正面,喜欢,1.8269084268590934
正牌,喜欢,7.346615905468248
正派,喜欢,4.341771754374347
正确,喜欢,2.790503186092639
正统,喜欢,3.838960786119089
正义,喜欢,3.142012177157283
正直,喜欢,4.30937937008153
正宗,喜欢,5.2770536566087465
郑重,喜欢,5.296892563595421
郑重其事,喜欢,4.733018366765152
枝繁叶茂,喜欢,1.1408756105170168
支柱性,喜欢,6.612459318752345
知名,喜欢,1.6223981093777375
知情达理,喜欢,1.1224041110371505
知趣,喜欢,4.591194694740013
知书达理,喜欢,6.730818129149181
知书识礼,喜欢,1.5622748012021694
直,喜欢,-0.01867676197225876
直肠子,喜欢,2.9327183851079393
直截,喜欢,7.049229885595593
直截了当,喜欢,6.9401062507455755
直捷,喜欢,5.593540563308913
直来直去,喜欢,4.620933506826764
直率,喜欢,0.9833445818441757
直爽,喜欢,4.104185112802953
直心眼,喜欢,2.5050194263921943
直心眼儿,喜欢,3.9288023699495973
直性,喜欢,1.2431834117574656
直性子,喜欢,7.625051835233959
执著,喜欢,4.309253149725403
执着,喜欢,3.8453252181460087
值得崇拜,喜欢,3.8466089952419757
值得纪念,喜欢,5.195334318240302
值得羡慕,喜欢,4.133954230358029
值钱,喜欢,3.2336254353144502
志在千里,喜欢,1.5385695842776514
挚,喜欢,5.583768758322317
挚诚,喜欢,1.6539607805032923
挚切,喜欢,4.108064305607155
至诚,喜欢,3.4356879543583467
至高无上,喜欢,5.042309902152427
至关紧要,喜欢,5.384338863503984
至关重大,喜欢,3.0017311653031595
至关重要,喜欢,3.922352533150975
至上,喜欢,2.5826666253510355
至深,喜欢,5.275325888198719
至尊,喜欢,7.0037314705124984
至尊至贵,喜欢,1.3453390612058627
致密,喜欢,4.6746960060857035
智,喜欢,2.773998890630144
智慧型,喜欢,8.92762998113276
智能型,喜欢,2.1844620632007548
智勇双全,喜欢,3.7531931120551114
秩然不紊,喜欢,6.2327892193853405
秩序井然,喜欢,5.447928547008076
稚弱,喜欢,3.677364567455386
质量好,喜欢,2.746670929700799
质朴,喜欢,2.648147775525496
质朴无华,喜欢,5.620224526592924
质优,喜欢,2.1209227088317846
炙手可热,喜欢,4.630870061665177
中,喜欢,4.089506225642766
中坚,喜欢,3.6352133891043312
中看,喜欢,4.573323724314537
中肯,喜欢,2.9922849211604055
中听,喜欢,5.463988702786188
中心,喜欢,6.967059871540409
中用,喜欢,2.0809021332930158
中允,喜欢,5.939653064795445
中正,喜欢,5.1175292875072245
忠,喜欢,1.182120007606223
忠忱,喜欢,2.520210972100249
忠诚,喜欢,2.2252615065311394
忠耿,喜欢,9.03448650965985
忠厚,喜欢,-0.11411157839500063
忠良,喜欢,5.008479126694525
忠实,喜欢,1.5245607953730946
忠顺,喜欢,4.646508000988351
忠心赤胆,喜欢,5.87415383095612
忠心耿耿,喜欢,1.671882471174483
忠信,喜欢,4.930304607627839
忠义,喜欢,5.3776256647178915
忠贞,喜欢,7.170584136123935
忠贞不贰,喜欢,4.632372723360533
忠贞不屈,喜欢,4.498509105693892
忠贞不渝,喜欢,3.16057687797447
忠直,喜欢,4.249409767221105
忠鲠,喜欢,1.0933806356503966
衷心,喜欢,4.565002844781171
重,喜欢,4.903179785547994
重大,喜欢,2.9942845407342786
重点,喜欢,2.968907847316008
重要,喜欢,0.8952177079613937
众口一词,喜欢,2.9963227143168
众目昭彰,喜欢,6.985625244557814
众目睽睽,喜欢,6.256044126789984
众所周知,喜欢,3.7556156440784143
周到,喜欢,2.7262307166852
周密,喜欢,6.796913593653542
周详,喜欢,2.2522946549443414
周至,喜欢,3.9326551804225205
珠圆玉润,喜欢,1.4969407761208067
主导,喜欢,3.815682611280021
主动,喜欢,3.33773533051213
主要,喜欢,6.9546932903494305
著,喜欢,4.485605851716466
著称,喜欢,5.734020561043283
著名,喜欢,2.2491620309200933
专心,喜欢,4.513381695034074
专心致志,喜欢,4.695838711842649
专一,喜欢,5.198635312220771
专挚,喜欢,8.109299063985754
专注,喜欢,5.444492356284045
庄严,喜欢,5.870134784628394
庄重,喜欢,5.2748502886131785
装备完善,喜欢,5.404695014936093
壮,喜欢,1.8272475785792786
壮观,喜欢,2.910363521993127
壮健,喜欢,6.823481846627875
壮阔,喜欢,5.988457136430288
壮丽,喜欢,4.87697902238353
壮烈,喜欢,2.5433546941466147
壮美,喜欢,5.939241883155671
壮实,喜欢,3.7938004226098294
状况良好,喜欢,3.1426621365998817
谆,喜欢,2.7930983982509074
谆谆,喜欢,0.7017073022568172
准,喜欢,4.306219002293183
准点,喜欢,2.003817272490363
准期,喜欢,3.3594633919649226
准确,喜欢,5.714535060053475
准确无误,喜欢,2.7720077991548147
准时,喜欢,5.43126494546609
卓,喜欢,6.564403312145762
卓尔不群,喜欢,3.2832003794079165
卓然,喜欢,3.779899929370542
卓越,喜欢,4.109137832530116
卓越超群,喜欢,4.107712803660186
卓著,喜欢,4.718449559079449
卓荦,喜欢,6.437693537975459
卓跞,喜欢,1.3385952396674812
桌面儿上,喜欢,1.7461397297753805
茁,喜欢,3.1804606706877183
茁壮,喜欢,3.572731828447353
着边,喜欢,2.31262786566439
着边儿,喜欢,5.878608854067977
灼,喜欢,3.306263095893695
灼亮,喜欢,3.8919577848849154
灼然,喜欢,3.0543679269351465
灼然可见,喜欢,5.966391451768186
灼然无疑,喜欢,7.200665977887694
灼灼,喜欢,3.032461402822074
资深,喜欢,3.6701236730637152
滋润,喜欢,2.571873495236245
孜孜,喜欢,6.863239065470887
孜孜不倦,喜欢,3.376845349457584
仔细,喜欢,3.3309382659911924
仔仔细细,喜欢,4.644848956363405
自卑,喜欢,7.380283052874447
自不待言,喜欢,6.152042360431368
自动,喜欢,7.242876042629566
自觉自愿,喜欢,6.029505585867064
自来熟,喜欢,7.787467796982673
自明,喜欢,4.377371268663013
自然,喜欢,4.948521619327988
自如,喜欢,4.976426526944469
自行,喜欢,6.813356052934518
自由,喜欢,2.427695347110377
自由主义,喜欢,6.969942479457616
自由自在,喜欢,-0.3105180515501127
自愿,喜欢,3.860829691236188
自在,喜欢,2.6019779572252895
自尊,喜欢,1.5714144005765713
足色,喜欢,5.035494459374258
足月,喜欢,8.453746203435134
足智多谋,喜欢,3.606761930834298
嘴紧,喜欢,2.6667692487643198
嘴快,喜欢,4.694035057885565
嘴稳,喜欢,4.1644640440668965
最高,喜欢,6.760399948154203
最高级,喜欢,4.735612418301769
最好,喜欢,-0.4472903203981158
最佳,喜欢,4.473755883662193
最理想,喜欢,3.085470919090204
最新,喜欢,0.8427448280718814
最主要,喜欢,6.081371319603933
最著名,喜欢,4.490992360432424
尊,喜欢,2.023057927123748
尊贵,喜欢,7.208154527085381
尊敬,喜欢,4.845802233018456
做得好,喜欢,1.7488504391041109
作为消遣,喜欢,4.524346291141567
作兴,喜欢,3.772862784514007
丕,喜欢,1.2951865532111588
亘古未有,喜欢,1.7851466584517652
孛,喜欢,6.580457258177978
厮熟,喜欢,-1.2619659603540647
剀,喜欢,4.244084550446385
剡,喜欢,4.781097448251376
剽悍,喜欢,3.2404198475375505
仡,喜欢,2.7086438081373796
仞,喜欢,2.4613444007169094
佶,喜欢,4.050122518160343
侃,喜欢,2.830703951005166
佼,喜欢,8.22261568399468
俨,喜欢,3.293918690795598
俨然,喜欢,6.428098858189635
俅,喜欢,6.73831321538737
倩,喜欢,5.4092100301742185
俳谐,喜欢,4.494676628458545
倬,喜欢,3.3689941435940796
倜傥,喜欢,3.5556113566936136
倜傥不群,喜欢,1.5123486404116036
倜傥不羁,喜欢,3.108501327389356
傥,喜欢,4.811937692748197
僖,喜欢,5.103824431543831
僭,喜欢,6.297254691104113
儇,喜欢,4.343974911804265
裒,喜欢,5.1766575880846375
冥,喜欢,4.0702275159349846
诙谐,喜欢,7.845331936710342
谙练,喜欢,4.628697961231513
谠,喜欢,3.8216537504467913
谧,喜欢,6.225301968595424
谧静,喜欢,1.6664870499317574
劢,喜欢,4.6501975022586555
劬,喜欢,6.383923956639913
劭,喜欢,2.4937099187739227
哿,喜欢,2.2699489262654637
勐,喜欢,5.035832315577515
矍铄,喜欢,3.00502108441174
懿,喜欢,7.228148989157887
芊,喜欢,6.010342723019889
芊眠,喜欢,4.902956614077741
芊绵,喜欢,8.047711798670132
芊芊,喜欢,2.985527594076995
芾,喜欢,4.705623252208121
茏,喜欢,4.496293715654948
茏葱,喜欢,4.572384851295059
苒,喜欢,6.2010607844689005
茌,喜欢,4.724671744729797
荟,喜欢,3.722636639226159
荦,喜欢,6.939043601325124
荦荦,喜欢,6.6287978327124915
荦荦大者,喜欢,8.603174690246025
荩,喜欢,7.9798989161241005
莺声燕语,喜欢,3.0966115802862126
菁,喜欢,4.9894233203040645
菁菁,喜欢,4.910066812234045
萋,喜欢,8.43226466759804
萋萋,喜欢,5.724728412755452
菀,喜欢,3.8126002961284287
蓁,喜欢,3.601162960370782
蓊,喜欢,2.7994095039807365
蓊郁,喜欢,4.465443780466149
蕃,喜欢,2.374432669874179
蕃茂,喜欢,3.553841060076939
蕻,喜欢,3.354802586983695
奕,喜欢,4.5785228447070985
奘,喜欢,2.9815315878016673
挢,喜欢,3.7520526288452745
掬诚,喜欢,6.077265783045792
叱咤风云,喜欢,2.3010858902923585
呱呱叫,喜欢,3.671733229468805
哏,喜欢,7.368379963341557
噱头,喜欢,4.362979044117196
岑寂,喜欢,0.2740282638126623
嶷,喜欢,4.277834083470232
徼幸,喜欢,6.1782353732859105
狷,喜欢,5.095395585734341
狷介,喜欢,4.928225874473367
猗,喜欢,1.3906149191473633
馐,喜欢,3.4832019022186254
怃,喜欢,3.383009788723043
怡,喜欢,4.682767352613216
怡和,喜欢,6.069332457132316
怡然,喜欢,0.9160469720589433
恺,喜欢,7.138276848367421
恂,喜欢,3.030419175030941
恪,喜欢,1.99724082392168
悃,喜欢,2.8172781492737133
愣是,喜欢,6.958401296203722
愣要,喜欢,4.097872373527581
愀,喜欢,9.58475487734701
懔,喜欢,4.26472036582971
闳,喜欢,3.588163851181353
阒,喜欢,3.2943921762612307
阒寂,喜欢,6.218664625800201
阒然,喜欢,4.991384600474207
阗,喜欢,2.6085831289392627
泱泱,喜欢,9.995074089674372
泠然,喜欢,5.28307091050833
泠泠,喜欢,3.904780950724302
泠泠作响,喜欢,4.204729272540406
洌,喜欢,9.284170397490673
浃,喜欢,3.980448766906141
洵,喜欢,5.830431230960435
浏,喜欢,0.4114011600437175
滟,喜欢,2.7310954086936916
滢,喜欢,3.8451167652787
潇,喜欢,3.9018829270902535
潇洒,喜欢,5.9093649513719395
澹,喜欢,2.919018098396241
澹泊,喜欢,3.522570250881732
灏,喜欢,2.146985367782312
宓,喜欢,5.1642788384097695
謇,喜欢,2.949247404073801
逍遥,喜欢,6.490831203337562
逍遥自在,喜欢,5.6777993438777346
遐迩闻名,喜欢,5.513286872022484
邃,喜欢,6.102617722879147
妍,喜欢,7.050718325552548
妍丽,喜欢,2.858441640431468
妩,喜欢,5.345723173273453
妩媚,喜欢,4.3100638084855865
娆,喜欢,3.1748957584421253
姝,喜欢,5.789988153526556
娈,喜欢,4.213632806825759
姣,喜欢,1.4142713673536447
姣好,喜欢,2.2463909582295596
姣美,喜欢,3.0432951431464605
姹,喜欢,6.338872705091399
娉,喜欢,4.975747468150533
娉娉袅袅,喜欢,5.653749437593873
娉婷,喜欢,7.125015593554016
娴,喜欢,7.593928907828181
娴静,喜欢,3.0692577286007943
娴淑,喜欢,2.6944660986916116
娴熟,喜欢,4.782043967344766
娴雅,喜欢,3.69045986732177
娓娓,喜欢,6.427717644656372
娓娓动听,喜欢,6.1600548925028455
婀娜,喜欢,6.073606369107555
婀娜多姿,喜欢,5.313849235640182
婵蝉,喜欢,3.8879015272582373
婵娟,喜欢,4.000429607585204
婵媛,喜欢,2.3591819096525812
婷,喜欢,1.1875761621209415
婷婷,喜欢,2.269254258374575
婷婷袅袅,喜欢,5.84204818545632
嫣,喜欢,6.53987020988583
嫣然,喜欢,0.9791978639211725
孳,喜欢,-0.04605504036381092
骁,喜欢,3.506141556494856
骁悍,喜欢,2.1710803110556576
骁勇,喜欢,3.645478321741635
骠,喜欢,0.5265687844574027
骠勇,喜欢,3.6526938355204424
绮,喜欢,0.6802401059938799
绮丽,喜欢,1.635878039922543
缜,喜欢,3.7412431755114084
缜密,喜欢,5.1511561334756255
缥,喜欢,2.7638234900219305
玮,喜欢,5.292178198910147
琦,喜欢,6.887031834729646
瑕不掩瑜,喜欢,3.404052467715615
璀璨,喜欢,-0.301646798981567
璀璨夺目,喜欢,5.515127989976312
璞玉浑金,喜欢,4.880950352601284
璨然,喜欢,3.525574369020731
韪,喜欢,3.4439184518796395
枭,喜欢,3.561674936052023
栩栩,喜欢,1.5577591985820276
栩栩如活,喜欢,4.490840767250125
栩栩如生,喜欢,4.979618183945403
轫,喜欢,1.3267885613083488
戛戛,喜欢,1.970722505862502
臧,喜欢,1.4122514603074912
杲,喜欢,3.864935723116242
杲杲,喜欢,3.304337052607721
炅,喜欢,4.20055336548709
昶,喜欢,7.046214919779195
晟,喜欢,3.941623844473491
晔,喜欢,-0.39702244400080833
赅博,喜欢,4.532057556045284
肜,喜欢,0.6004984312383184
肫,喜欢,4.087835807032473
脍炙人口,喜欢,4.071488193791676
腴,喜欢,8.476467364914559
膂力过人,喜欢,4.777832706274837
飒爽,喜欢,2.6998419166952106
飒爽英姿,喜欢,3.7808478780518477
斐,喜欢,4.129328143610541
斐然,喜欢,4.445073991957246
旖旎,喜欢,3.543367533974714
炜,喜欢,3.4629055827690096
炫目,喜欢,5.802646585843531
烨,喜欢,4.892150676942842
煊,喜欢,5.905186104977228
煊赫,喜欢,8.48302375499875
熠,喜欢,4.645021246527968
熠耀,喜欢,2.216956461121133
熠熠,喜欢,2.7056322837416094
熠熠生辉,喜欢,5.8434612732353335
戾,喜欢,1.5278895195303468
祯,喜欢,1.717150215146432
祺,喜欢,4.61910056294826
恣肆,喜欢,6.656952370864367
悫,喜欢,6.425579786636043
懋,喜欢,2.9140230177325783
戆直,喜欢,3.1994735257232327
眇,喜欢,2.4780199856052523
睿,喜欢,0.622022087138574
睿哲,喜欢,-1.446879784258238
睿智,喜欢,6.106533789070792
钐,喜欢,2.756055988857199
铮,喜欢,3.6114502785728613
铮亮,喜欢,3.9560097717367673
铮铮,喜欢,2.30318056054388
铮铮铁骨,喜欢,1.9346625816456506
铿锵,喜欢,4.738790195961342
锃,喜欢,3.9532400717724783
锃光瓦亮,喜欢,3.2326811972286995
锃亮,喜欢,5.041969121368422
锖,喜欢,4.415491256974141
锬,喜欢,4.871572720213154
锲而不舍,喜欢,4.903545770632883
馥郁,喜欢,6.636112214425362
馥馥,喜欢,3.529720267690315
穰穰,喜欢,3.445867890085851
皎,喜欢,2.9648627708965294
皎白,喜欢,0.3441270435619357
皎洁,喜欢,5.158980156122542
皎皎,喜欢,3.496723761417067
皓,喜欢,4.296778676195907
皓月当空,喜欢,1.3559062273974969
鸾凤和鸣,喜欢,2.2926447290739764
竦,喜欢,4.743583259390581
窈冥,喜欢,1.4525937576696508
窈窕,喜欢,7.85921164045333
虔,喜欢,3.5171109433451244
虔诚,喜欢,1.945526924901018
虔敬,喜欢,0.9431258449464921
虔心,喜欢,5.1859700472145125
笃,喜欢,4.271887296842009
笃诚,喜欢,5.327161088545343
笃厚,喜欢,4.2293919692891215
笃实,喜欢,5.509505895126047
笃学,喜欢,4.936984183493467
袅,喜欢,2.4995137208198894
袅娜,喜欢,1.0914318706520891
袅袅婷婷,喜欢,6.086876242709144
粲,喜欢,4.951048736057245
粲然,喜欢,4.299759406647576
粼,喜欢,4.774842278645684
粼粼,喜欢,6.819941745086744
艮,喜欢,3.2706523354823176
翕,喜欢,2.5805977070529504
翕然,喜欢,4.908231116141554
翩然,喜欢,5.045744108045723
翩若惊鸿,喜欢,2.759827807017187
翩翩,喜欢,6.754373572160279
翩跹,喜欢,0.5059625451439302
赳赳,喜欢,4.7168273119205475
醍醐灌顶,喜欢,4.0758735206822525
跹,喜欢,6.552663041628441
觥筹交错,喜欢,3.436311159687464
靓,喜欢,2.9224857158875155
靓丽,喜欢,2.738328077563839
霁月光风,喜欢,2.113946861235933
隽永,喜欢,5.99343962318134
鑫,喜欢,6.459736685369432
鲠直,喜欢,3.701825629561882
髀肉复生,喜欢,2.4059462121364303
魅人,喜欢,1.6786806181666685
